user_id,signup_time,country,platform_pref
1342,2025-11-17 21:00:00,IN,desktop
1343,2025-12-13 23:00:00,US,web
1344,2025-12-03 05:00:00,IN,web
1345,2025-12-04 02:00:00,IN,web
1346,2025-11-15 21:00:00,BR,web
1347,2025-11-11 00:00:00,IN,web
1348,2025-11-12 19:00:00,US,desktop
1349,2025-12-24 21:00:00,IN,desktop
1350,2025-10-28 15:00:00,AU,desktop
1351,2025-12-13 22:00:00,DE,desktop
1352,2025-11-24 10:00:00,IN,web
1353,2025-11-16 12:00:00,SG,web
1354,2025-12-03 09:00:00,SG,desktop
1355,2025-11-19 02:00:00,US,web
1356,2025-12-14 08:00:00,US,web
1357,2025-12-16 11:00:00,GB,desktop
1358,2025-11-15 22:00:00,AU,web
1359,2025-11-08 13:00:00,JP,desktop
1360,2025-11-25 00:00:00,SG,web
1361,2025-12-17 17:00:00,DE,web
1362,2025-11-05 16:00:00,BR,web
1363,2025-11-26 08:00:00,US,desktop
1364,2025-11-27 08:00:00,US,web
1365,2025-12-03 22:00:00,IN,web
1366,2025-11-01 09:00:00,DE,desktop
1367,2025-12-02 18:00:00,BR,desktop
1368,2025-12-17 14:00:00,CA,web
1369,2025-11-03 04:00:00,US,web
1370,2025-11-06 14:00:00,BR,web
1371,2025-12-23 19:00:00,US,desktop
1372,2025-11-03 22:00:00,IN,desktop
1373,2025-12-12 01:00:00,CA,web
1374,2025-11-19 12:00:00,GB,desktop
1375,2025-11-06 23:00:00,JP,web
1376,2025-12-14 15:00:00,US,web
1377,2025-11-16 14:00:00,IN,web
1378,2025-11-20 09:00:00,IN,web
1379,2025-11-12 13:00:00,IN,web
1380,2025-11-25 09:00:00,SG,web
1381,2025-11-03 13:00:00,GB,desktop
1382,2025-11-13 22:00:00,SG,web
1383,2025-12-22 08:00:00,US,desktop
1384,2025-11-07 13:00:00,SG,web
1385,2025-11-28 02:00:00,US,web
1386,2025-11-10 19:00:00,SG,web
1387,2025-12-06 15:00:00,IN,web
1388,2025-11-01 01:00:00,IN,web
1389,2025-12-22 09:00:00,IN,web
1390,2025-11-17 02:00:00,SG,web
1391,2025-11-06 10:00:00,US,web
1392,2025-10-30 10:00:00,IN,desktop
1393,2025-11-03 20:00:00,SG,desktop
1394,2025-11-20 20:00:00,IN,web
1395,2025-11-11 21:00:00,US,web
1396,2025-12-10 12:00:00,IN,web
1397,2025-11-16 06:00:00,IN,desktop
1398,2025-11-07 22:00:00,SG,web
1399,2025-11-26 16:00:00,CA,web
1400,2025-12-02 01:00:00,IN,web
1401,2025-11-03 11:00:00,JP,desktop
1402,2025-11-03 09:00:00,IN,web
1403,2025-10-28 17:00:00,US,desktop
1404,2025-12-04 21:00:00,US,web
1405,2025-11-29 10:00:00,IN,desktop
1406,2025-11-18 15:00:00,US,desktop
1407,2025-12-11 16:00:00,SG,web
1408,2025-12-09 18:00:00,CA,desktop
1409,2025-11-24 17:00:00,US,web
1410,2025-12-13 02:00:00,BR,desktop
1411,2025-11-05 20:00:00,GB,desktop
1412,2025-10-31 15:00:00,SG,web
1413,2025-11-08 05:00:00,SG,desktop
1414,2025-10-29 11:00:00,IN,web
1415,2025-11-21 10:00:00,CA,web
1416,2025-12-19 14:00:00,BR,web
1417,2025-10-28 14:00:00,BR,desktop
1418,2025-11-01 15:00:00,US,web
1419,2025-11-17 09:00:00,US,web
1420,2025-12-19 11:00:00,BR,desktop
1421,2025-11-10 12:00:00,US,web
1422,2025-11-20 03:00:00,US,web
1423,2025-10-28 06:00:00,GB,web
1424,2025-11-02 21:00:00,US,web
1425,2025-12-24 01:00:00,BR,web
1426,2025-12-22 14:00:00,BR,web
1427,2025-10-27 07:00:00,JP,desktop
1428,2025-12-21 06:00:00,IN,desktop
1429,2025-11-27 14:00:00,US,web
1430,2025-12-13 22:00:00,BR,web
1431,2025-11-17 13:00:00,AU,web
1432,2025-11-20 07:00:00,JP,desktop
1433,2025-11-19 11:00:00,IN,web
1434,2025-11-29 12:00:00,IN,web
1435,2025-11-02 10:00:00,SG,desktop
1436,2025-10-28 16:00:00,US,web
1437,2025-11-09 16:00:00,DE,web
1438,2025-12-02 23:00:00,IN,desktop
1439,2025-11-04 03:00:00,US,desktop
1440,2025-11-29 20:00:00,IN,web
1441,2025-12-22 07:00:00,US,desktop
1442,2025-10-31 04:00:00,GB,web
1443,2025-11-29 15:00:00,JP,desktop
1444,2025-11-16 03:00:00,US,web
1445,2025-12-13 21:00:00,AU,desktop
1446,2025-11-03 14:00:00,US,desktop
1447,2025-12-01 11:00:00,BR,desktop
1448,2025-12-11 04:00:00,US,desktop
1449,2025-12-20 22:00:00,SG,web
1450,2025-11-30 15:00:00,CA,web
1451,2025-11-19 13:00:00,DE,web
1452,2025-11-26 09:00:00,AU,desktop
1453,2025-12-13 06:00:00,DE,desktop
1454,2025-11-23 12:00:00,JP,web
1455,2025-10-28 19:00:00,GB,desktop
1456,2025-12-19 04:00:00,SG,desktop
1457,2025-12-01 02:00:00,BR,desktop
1458,2025-11-30 14:00:00,US,desktop
1459,2025-11-05 03:00:00,BR,web
1460,2025-11-29 14:00:00,US,web
1461,2025-11-14 13:00:00,BR,web
1462,2025-11-28 19:00:00,IN,web
1463,2025-10-31 18:00:00,DE,desktop
1464,2025-11-28 12:00:00,US,desktop
1465,2025-12-25 09:00:00,US,desktop
1466,2025-10-29 20:00:00,IN,desktop
1467,2025-12-23 04:00:00,JP,web
1468,2025-11-14 22:00:00,IN,web
1469,2025-12-14 19:00:00,IN,web
1470,2025-12-07 19:00:00,GB,web
1471,2025-11-23 05:00:00,DE,web
1472,2025-12-04 03:00:00,IN,web
1473,2025-12-14 01:00:00,IN,web
1474,2025-11-14 21:00:00,US,web
1475,2025-11-10 15:00:00,JP,desktop
1476,2025-11-29 17:00:00,US,web
1477,2025-12-09 04:00:00,IN,web
1478,2025-12-05 21:00:00,US,web
1479,2025-12-08 03:00:00,US,desktop
1480,2025-11-16 12:00:00,CA,web
1481,2025-12-09 18:00:00,US,web
1482,2025-11-01 22:00:00,US,desktop
1483,2025-11-22 01:00:00,IN,desktop
1484,2025-10-27 12:00:00,US,desktop
1485,2025-11-10 10:00:00,US,web
1486,2025-11-12 21:00:00,AU,web
1487,2025-11-14 03:00:00,CA,web
1488,2025-12-01 21:00:00,SG,desktop
1489,2025-11-13 19:00:00,AU,web
1490,2025-11-16 19:00:00,GB,web
1491,2025-11-06 14:00:00,US,web
1492,2025-11-13 03:00:00,CA,web
1493,2025-11-06 08:00:00,AU,web
1494,2025-10-30 06:00:00,CA,desktop
1495,2025-11-25 18:00:00,IN,desktop
1496,2025-11-29 18:00:00,US,web
1497,2025-11-26 05:00:00,AU,web
1498,2025-11-17 05:00:00,GB,desktop
1499,2025-11-13 19:00:00,JP,web
1500,2025-12-13 14:00:00,US,web
1501,2025-11-20 14:00:00,US,web
1502,2025-11-18 19:00:00,US,desktop
1503,2025-10-28 08:00:00,CA,desktop
1504,2025-11-11 03:00:00,US,desktop
1505,2025-11-13 17:00:00,US,web
1506,2025-11-14 17:00:00,JP,web
1507,2025-11-24 04:00:00,US,desktop
1508,2025-11-21 19:00:00,AU,web
1509,2025-11-25 22:00:00,IN,desktop
1510,2025-12-06 10:00:00,AU,desktop
1511,2025-12-09 04:00:00,BR,web
1512,2025-12-02 21:00:00,SG,desktop
1513,2025-12-21 03:00:00,SG,web
1514,2025-10-27 11:00:00,US,desktop
1515,2025-11-04 01:00:00,US,web
1516,2025-10-27 12:00:00,US,web
1517,2025-11-28 09:00:00,DE,desktop
1518,2025-12-16 08:00:00,SG,desktop
1519,2025-11-06 09:00:00,IN,web
1520,2025-12-18 06:00:00,DE,desktop
1521,2025-10-29 03:00:00,US,web
1522,2025-12-19 18:00:00,AU,web
1523,2025-11-11 09:00:00,JP,web
1524,2025-10-31 02:00:00,US,web
1525,2025-11-18 20:00:00,IN,web
1526,2025-11-07 18:00:00,US,web
1527,2025-11-08 20:00:00,BR,web
1528,2025-11-09 01:00:00,IN,web
1529,2025-12-08 19:00:00,US,web
1530,2025-11-21 09:00:00,IN,desktop
1531,2025-11-10 01:00:00,IN,web
1532,2025-11-26 01:00:00,BR,desktop
1533,2025-12-02 23:00:00,BR,desktop
1534,2025-11-08 16:00:00,US,desktop
1535,2025-11-15 15:00:00,CA,desktop
1536,2025-11-01 15:00:00,GB,desktop
1537,2025-11-03 13:00:00,IN,web
1538,2025-11-30 06:00:00,US,web
1539,2025-11-03 20:00:00,CA,desktop
1540,2025-11-21 10:00:00,JP,desktop
1541,2025-12-02 23:00:00,US,desktop
1542,2025-10-31 00:00:00,IN,web
1543,2025-11-23 10:00:00,US,desktop
1544,2025-11-07 22:00:00,BR,web
1545,2025-12-22 20:00:00,US,web
1546,2025-11-18 03:00:00,IN,web
1547,2025-12-09 06:00:00,GB,desktop
1548,2025-11-22 14:00:00,BR,desktop
1549,2025-10-28 17:00:00,IN,web
1550,2025-11-27 11:00:00,IN,desktop
1551,2025-12-21 16:00:00,BR,web
1552,2025-11-25 00:00:00,US,web
1553,2025-12-10 10:00:00,US,web
1554,2025-12-15 00:00:00,SG,web
1555,2025-11-06 14:00:00,US,web
1556,2025-11-05 20:00:00,GB,web
1557,2025-11-26 09:00:00,SG,desktop
1558,2025-11-15 06:00:00,US,desktop
1559,2025-12-11 01:00:00,IN,web
1560,2025-12-16 09:00:00,BR,web
1561,2025-11-12 23:00:00,SG,web
1562,2025-11-06 03:00:00,SG,web
1563,2025-12-07 11:00:00,GB,web
1564,2025-11-08 18:00:00,US,web
1565,2025-12-10 10:00:00,DE,desktop
1566,2025-11-15 07:00:00,IN,desktop
1567,2025-11-29 17:00:00,IN,web
1568,2025-10-31 10:00:00,US,web
1569,2025-11-26 10:00:00,US,web
1570,2025-11-17 12:00:00,CA,desktop
1571,2025-11-24 02:00:00,IN,web
1572,2025-11-03 11:00:00,IN,web
1573,2025-12-04 02:00:00,IN,desktop
1574,2025-12-13 09:00:00,AU,web
1575,2025-11-05 16:00:00,CA,web
1576,2025-10-31 21:00:00,US,web
1577,2025-10-27 01:00:00,US,web
1578,2025-11-28 16:00:00,US,web
1579,2025-11-25 15:00:00,SG,web
1580,2025-11-22 01:00:00,BR,web
1581,2025-11-06 21:00:00,BR,web
1582,2025-11-13 19:00:00,BR,desktop
1583,2025-11-25 05:00:00,IN,web
1584,2025-11-19 09:00:00,AU,web
1585,2025-12-24 09:00:00,BR,desktop
1586,2025-11-01 07:00:00,US,desktop
1587,2025-12-01 00:00:00,US,desktop
1588,2025-11-14 12:00:00,BR,web
1589,2025-11-15 23:00:00,SG,web
1590,2025-12-02 08:00:00,IN,desktop
1591,2025-12-01 21:00:00,SG,desktop
1592,2025-12-25 09:00:00,CA,web
1593,2025-11-01 14:00:00,US,desktop
1594,2025-10-31 04:00:00,US,web
1595,2025-12-03 21:00:00,US,desktop
1596,2025-11-24 15:00:00,GB,desktop
1597,2025-11-08 12:00:00,US,desktop
1598,2025-10-30 21:00:00,IN,desktop
1599,2025-10-30 19:00:00,IN,desktop
1600,2025-12-16 17:00:00,GB,web
1601,2025-11-04 10:00:00,US,web
1602,2025-11-10 08:00:00,IN,web
1603,2025-11-05 15:00:00,IN,web
1604,2025-11-12 01:00:00,BR,desktop
1605,2025-10-29 01:00:00,AU,web
1606,2025-11-20 11:00:00,US,web
1607,2025-10-29 07:00:00,AU,desktop
1608,2025-12-08 08:00:00,GB,desktop
1609,2025-11-06 11:00:00,BR,web
1610,2025-11-21 08:00:00,GB,web
1611,2025-12-14 09:00:00,IN,web
1612,2025-11-28 01:00:00,US,desktop
1613,2025-11-21 15:00:00,DE,web
1614,2025-11-10 19:00:00,BR,desktop
1615,2025-11-11 06:00:00,DE,web
1616,2025-11-29 01:00:00,IN,web
1617,2025-12-25 00:00:00,SG,desktop
1618,2025-11-29 18:00:00,BR,web
1619,2025-11-22 03:00:00,US,web
1620,2025-12-03 23:00:00,IN,web
1621,2025-11-17 21:00:00,CA,web
1622,2025-10-29 01:00:00,CA,web
1623,2025-11-23 13:00:00,IN,web
1624,2025-12-21 01:00:00,SG,web
1625,2025-11-03 14:00:00,US,web
1626,2025-12-01 11:00:00,IN,desktop
1627,2025-11-04 04:00:00,SG,desktop
1628,2025-11-21 19:00:00,SG,web
1629,2025-10-31 06:00:00,GB,desktop
1630,2025-11-17 23:00:00,SG,web
1631,2025-12-05 20:00:00,US,web
1632,2025-11-11 09:00:00,SG,web
1633,2025-11-29 13:00:00,IN,web
1634,2025-12-08 13:00:00,US,web
1635,2025-12-18 04:00:00,US,web
1636,2025-11-06 17:00:00,IN,desktop
1637,2025-11-14 23:00:00,US,desktop
1638,2025-11-02 13:00:00,IN,web
1639,2025-12-25 01:00:00,US,desktop
1640,2025-12-18 11:00:00,IN,desktop
1641,2025-11-21 21:00:00,BR,desktop
1642,2025-12-11 23:00:00,IN,web
1643,2025-11-20 05:00:00,IN,web
1644,2025-11-26 03:00:00,CA,web
1645,2025-10-30 12:00:00,SG,web
1646,2025-12-05 03:00:00,CA,desktop
1647,2025-11-01 21:00:00,IN,web
1648,2025-12-10 13:00:00,CA,web
1649,2025-12-07 15:00:00,US,desktop
1650,2025-12-02 03:00:00,US,desktop
1651,2025-10-28 23:00:00,IN,web
1652,2025-11-09 00:00:00,AU,desktop
1653,2025-11-07 12:00:00,US,web
1654,2025-11-12 03:00:00,US,web
1655,2025-10-30 19:00:00,US,web
1656,2025-12-19 17:00:00,SG,desktop
1657,2025-11-22 05:00:00,DE,desktop
1658,2025-11-09 02:00:00,US,web
1659,2025-11-14 22:00:00,BR,web
1660,2025-11-16 12:00:00,BR,web
1661,2025-11-25 15:00:00,DE,web
1662,2025-11-20 04:00:00,US,web
1663,2025-12-18 03:00:00,SG,web
1664,2025-11-19 20:00:00,IN,desktop
1665,2025-12-25 07:00:00,GB,desktop
1666,2025-12-12 18:00:00,US,web
1667,2025-11-05 13:00:00,IN,web
1668,2025-12-19 06:00:00,IN,web
1669,2025-10-31 13:00:00,BR,web
1670,2025-12-09 05:00:00,US,desktop
1671,2025-11-13 11:00:00,CA,desktop
1672,2025-12-14 15:00:00,US,web
1673,2025-12-13 16:00:00,GB,web
1674,2025-12-09 12:00:00,CA,desktop
1675,2025-12-07 22:00:00,BR,web
1676,2025-11-09 13:00:00,GB,desktop
1677,2025-10-30 06:00:00,DE,web
1678,2025-11-14 13:00:00,IN,desktop
1679,2025-11-03 14:00:00,AU,web
1680,2025-12-01 11:00:00,IN,desktop
1681,2025-11-11 16:00:00,BR,desktop
1682,2025-12-23 08:00:00,CA,web
1683,2025-11-27 21:00:00,IN,desktop
1684,2025-12-10 14:00:00,IN,desktop
1685,2025-11-01 11:00:00,IN,web
1686,2025-12-13 01:00:00,AU,web
1687,2025-12-18 04:00:00,SG,web
1688,2025-11-19 12:00:00,BR,web
1689,2025-11-25 19:00:00,DE,web
1690,2025-12-06 22:00:00,SG,desktop
1691,2025-11-03 07:00:00,US,web
1692,2025-11-19 13:00:00,US,desktop
1693,2025-11-14 14:00:00,GB,web
1694,2025-11-02 10:00:00,AU,web
1695,2025-11-12 00:00:00,SG,web
1696,2025-10-29 20:00:00,IN,web
1697,2025-10-28 02:00:00,US,web
1698,2025-11-01 16:00:00,IN,web
1699,2025-12-22 18:00:00,US,web
1700,2025-11-22 13:00:00,IN,desktop
1701,2025-12-22 21:00:00,CA,desktop
1702,2025-11-16 22:00:00,US,web
1703,2025-11-10 07:00:00,AU,desktop
1704,2025-11-20 12:00:00,IN,desktop
1705,2025-11-16 19:00:00,BR,web
1706,2025-10-31 02:00:00,US,desktop
1707,2025-11-27 04:00:00,IN,desktop
1708,2025-11-05 08:00:00,US,web
1709,2025-11-26 05:00:00,JP,web
1710,2025-11-28 21:00:00,AU,web
1711,2025-11-02 01:00:00,IN,web
1712,2025-10-29 12:00:00,US,desktop
1713,2025-12-07 04:00:00,SG,web
1714,2025-11-17 07:00:00,IN,desktop
1715,2025-10-29 22:00:00,US,desktop
1716,2025-12-25 00:00:00,BR,desktop
1717,2025-10-29 19:00:00,SG,desktop
1718,2025-12-01 11:00:00,US,web
1719,2025-12-24 22:00:00,US,web
1720,2025-11-06 10:00:00,SG,desktop
1721,2025-11-02 06:00:00,US,web
1722,2025-11-01 14:00:00,US,web
1723,2025-11-09 21:00:00,BR,desktop
1724,2025-10-31 23:00:00,SG,desktop
1725,2025-12-01 10:00:00,IN,web
1726,2025-10-29 21:00:00,JP,desktop
1727,2025-11-20 15:00:00,GB,desktop
1728,2025-12-25 02:00:00,US,web
1729,2025-12-09 19:00:00,JP,web
1730,2025-11-26 13:00:00,IN,desktop
1731,2025-11-09 02:00:00,US,web
1732,2025-11-26 00:00:00,BR,web
1733,2025-11-21 20:00:00,IN,web
1734,2025-11-15 14:00:00,US,desktop
1735,2025-11-01 00:00:00,US,web
1736,2025-12-15 16:00:00,IN,web
1737,2025-11-17 01:00:00,AU,web
1738,2025-11-04 19:00:00,BR,desktop
1739,2025-11-12 05:00:00,JP,web
1740,2025-11-15 07:00:00,US,desktop
1741,2025-12-10 15:00:00,US,desktop
1742,2025-12-03 18:00:00,US,web
1743,2025-12-06 00:00:00,US,desktop
1744,2025-10-27 02:00:00,US,desktop
1745,2025-11-15 02:00:00,CA,desktop
1746,2025-11-18 04:00:00,SG,web
1747,2025-10-27 11:00:00,JP,desktop
1748,2025-11-07 11:00:00,US,desktop
1749,2025-12-05 19:00:00,SG,desktop
1750,2025-11-01 12:00:00,IN,web
1751,2025-11-21 19:00:00,US,desktop
1752,2025-11-05 08:00:00,SG,web
1753,2025-10-27 06:00:00,DE,web
1754,2025-11-06 03:00:00,US,web
1755,2025-12-23 18:00:00,IN,desktop
1756,2025-12-08 21:00:00,US,web
1757,2025-12-21 18:00:00,GB,web
1758,2025-11-19 05:00:00,IN,desktop
1759,2025-10-31 12:00:00,JP,web
1760,2025-11-22 10:00:00,US,desktop
1761,2025-11-17 12:00:00,IN,web
1762,2025-12-11 12:00:00,IN,web
1763,2025-10-31 21:00:00,IN,desktop
1764,2025-11-19 19:00:00,IN,desktop
1765,2025-11-02 14:00:00,GB,web
1766,2025-11-10 20:00:00,SG,desktop
1767,2025-12-04 12:00:00,SG,web
1768,2025-11-18 21:00:00,AU,web
1769,2025-11-13 10:00:00,AU,web
1770,2025-11-14 18:00:00,BR,web
1771,2025-11-17 07:00:00,AU,web
1772,2025-12-07 19:00:00,IN,web
1773,2025-12-15 07:00:00,IN,web
1774,2025-12-21 09:00:00,IN,web
1775,2025-12-07 15:00:00,IN,web
1776,2025-11-10 18:00:00,US,desktop
1777,2025-11-30 22:00:00,JP,desktop
1778,2025-11-16 10:00:00,IN,desktop
1779,2025-11-07 12:00:00,US,web
1780,2025-12-11 08:00:00,BR,desktop
1781,2025-10-28 19:00:00,US,desktop
1782,2025-12-16 23:00:00,US,web
1783,2025-11-17 18:00:00,US,web
1784,2025-11-27 15:00:00,IN,desktop
1785,2025-11-29 06:00:00,IN,desktop
1786,2025-12-16 18:00:00,CA,desktop
1787,2025-11-27 11:00:00,GB,desktop
1788,2025-11-26 14:00:00,IN,desktop
1789,2025-10-29 22:00:00,IN,desktop
1790,2025-11-20 13:00:00,IN,web
1791,2025-11-02 10:00:00,CA,web
1792,2025-12-04 09:00:00,US,desktop
1793,2025-11-20 10:00:00,US,web
1794,2025-11-30 05:00:00,CA,desktop
1795,2025-10-28 01:00:00,IN,desktop
1796,2025-10-30 10:00:00,US,desktop
1797,2025-12-02 18:00:00,US,desktop
1798,2025-10-30 05:00:00,SG,web
1799,2025-10-30 13:00:00,SG,web
1800,2025-10-27 19:00:00,GB,web
1801,2025-12-21 05:00:00,IN,desktop
1802,2025-12-04 16:00:00,BR,desktop
1803,2025-11-12 09:00:00,JP,desktop
1804,2025-11-09 00:00:00,JP,web
1805,2025-11-11 02:00:00,US,web
1806,2025-12-06 07:00:00,AU,desktop
1807,2025-11-29 07:00:00,US,web
1808,2025-11-04 19:00:00,US,web
1809,2025-11-03 21:00:00,GB,desktop
1810,2025-10-31 14:00:00,IN,desktop
1811,2025-11-29 23:00:00,SG,web
1812,2025-12-06 06:00:00,US,desktop
1813,2025-11-07 10:00:00,IN,web
1814,2025-10-27 06:00:00,SG,desktop
1815,2025-10-30 03:00:00,SG,web
1816,2025-12-22 11:00:00,US,web
1817,2025-11-09 05:00:00,IN,desktop
1818,2025-12-06 13:00:00,DE,web
1819,2025-11-26 11:00:00,US,desktop
1820,2025-11-13 10:00:00,JP,desktop
1821,2025-11-05 18:00:00,SG,desktop
1822,2025-11-01 20:00:00,US,desktop
1823,2025-11-26 04:00:00,US,web
1824,2025-12-06 13:00:00,US,desktop
1825,2025-11-28 20:00:00,SG,web
1826,2025-11-21 23:00:00,US,web
1827,2025-10-28 15:00:00,IN,desktop
1828,2025-12-22 12:00:00,IN,web
1829,2025-12-08 21:00:00,DE,desktop
1830,2025-11-09 21:00:00,US,web
1831,2025-12-23 19:00:00,US,desktop
1832,2025-11-25 21:00:00,SG,desktop
1833,2025-11-24 03:00:00,SG,web
1834,2025-12-04 10:00:00,CA,desktop
1835,2025-12-09 16:00:00,US,desktop
1836,2025-11-28 06:00:00,IN,web
1837,2025-11-01 13:00:00,DE,web
1838,2025-11-11 10:00:00,US,desktop
1839,2025-12-18 21:00:00,SG,web
1840,2025-11-05 08:00:00,DE,web
1841,2025-11-13 22:00:00,US,desktop
1842,2025-11-16 12:00:00,SG,web
1843,2025-11-16 22:00:00,JP,desktop
1844,2025-11-26 17:00:00,US,desktop
1845,2025-12-20 10:00:00,BR,desktop
1846,2025-11-06 14:00:00,IN,web
1847,2025-11-01 21:00:00,IN,web
1848,2025-11-04 18:00:00,US,web
1849,2025-12-15 00:00:00,BR,desktop
1850,2025-11-28 03:00:00,JP,web
1851,2025-11-08 13:00:00,IN,web
1852,2025-12-09 13:00:00,US,web
1853,2025-12-13 02:00:00,DE,web
1854,2025-12-12 16:00:00,IN,web
1855,2025-12-18 02:00:00,SG,desktop
1856,2025-11-07 15:00:00,IN,web
1857,2025-12-05 13:00:00,US,web
1858,2025-11-17 19:00:00,US,web
1859,2025-12-11 12:00:00,CA,desktop
1860,2025-12-03 14:00:00,US,desktop
1861,2025-12-06 13:00:00,CA,web
1862,2025-11-28 23:00:00,US,desktop
1863,2025-11-03 18:00:00,IN,web
1864,2025-11-22 05:00:00,IN,desktop
1865,2025-12-24 09:00:00,SG,web
1866,2025-12-19 14:00:00,SG,desktop
1867,2025-10-28 20:00:00,US,desktop
1868,2025-11-03 21:00:00,IN,desktop
1869,2025-11-01 19:00:00,US,web
1870,2025-12-03 05:00:00,IN,web
1871,2025-12-09 22:00:00,IN,desktop
1872,2025-11-05 09:00:00,SG,web
1873,2025-11-20 06:00:00,SG,desktop
1874,2025-12-11 21:00:00,IN,desktop
1875,2025-12-03 16:00:00,IN,desktop
1876,2025-11-22 17:00:00,SG,web
1877,2025-11-24 16:00:00,AU,desktop
1878,2025-11-20 08:00:00,US,desktop
1879,2025-11-09 09:00:00,IN,desktop
1880,2025-11-23 09:00:00,IN,web
1881,2025-11-30 06:00:00,US,web
1882,2025-12-14 15:00:00,US,web
1883,2025-11-27 17:00:00,US,web
1884,2025-12-05 05:00:00,DE,desktop
1885,2025-11-02 19:00:00,US,desktop
1886,2025-11-17 00:00:00,US,web
1887,2025-10-27 00:00:00,US,desktop
1888,2025-11-06 11:00:00,CA,web
1889,2025-12-03 20:00:00,AU,web
1890,2025-12-25 01:00:00,IN,web
1891,2025-10-31 03:00:00,IN,web
1892,2025-11-14 16:00:00,JP,desktop
1893,2025-12-08 03:00:00,US,web
1894,2025-11-04 10:00:00,US,desktop
1895,2025-11-22 21:00:00,IN,web
1896,2025-12-03 03:00:00,US,desktop
1897,2025-11-26 00:00:00,IN,web
1898,2025-11-04 06:00:00,SG,web
1899,2025-11-12 17:00:00,DE,web
1900,2025-12-07 08:00:00,IN,web
1901,2025-11-22 02:00:00,SG,web
1902,2025-10-27 07:00:00,US,desktop
1903,2025-12-05 23:00:00,US,desktop
1904,2025-10-28 18:00:00,BR,desktop
1905,2025-12-04 03:00:00,DE,web
1906,2025-11-04 17:00:00,US,web
1907,2025-12-21 19:00:00,IN,web
1908,2025-11-12 10:00:00,DE,desktop
1909,2025-11-10 13:00:00,GB,desktop
1910,2025-11-02 17:00:00,DE,desktop
1911,2025-11-09 15:00:00,IN,desktop
1912,2025-12-14 02:00:00,US,web
1913,2025-12-25 14:00:00,IN,web
1914,2025-11-12 03:00:00,US,web
1915,2025-11-16 04:00:00,SG,web
1916,2025-12-03 16:00:00,IN,web
1917,2025-12-15 06:00:00,IN,web
1918,2025-11-25 15:00:00,CA,desktop
1919,2025-11-14 13:00:00,IN,desktop
1920,2025-11-15 15:00:00,IN,desktop
1921,2025-12-01 06:00:00,AU,desktop
1922,2025-10-27 08:00:00,SG,web
1923,2025-11-26 03:00:00,GB,web
1924,2025-11-12 21:00:00,US,desktop
1925,2025-12-08 10:00:00,BR,web
1926,2025-10-30 01:00:00,CA,web
1927,2025-11-24 11:00:00,US,web
1928,2025-11-18 11:00:00,US,web
1929,2025-11-28 03:00:00,SG,web
1930,2025-10-29 17:00:00,US,web
1931,2025-11-24 20:00:00,CA,web
1932,2025-11-23 06:00:00,IN,desktop
1933,2025-11-23 00:00:00,IN,web
1934,2025-11-25 22:00:00,US,web
1935,2025-11-30 12:00:00,AU,web
1936,2025-12-08 05:00:00,IN,web
1937,2025-11-08 05:00:00,BR,desktop
1938,2025-12-10 11:00:00,GB,desktop
1939,2025-11-19 07:00:00,GB,desktop
1940,2025-10-30 23:00:00,JP,web
1941,2025-10-29 21:00:00,BR,desktop
1942,2025-11-11 18:00:00,IN,desktop
1943,2025-12-07 04:00:00,JP,web
1944,2025-12-02 17:00:00,DE,web
1945,2025-12-07 04:00:00,IN,web
1946,2025-11-20 09:00:00,US,desktop
1947,2025-11-16 00:00:00,AU,desktop
1948,2025-11-02 09:00:00,IN,web
1949,2025-11-10 04:00:00,DE,desktop
1950,2025-11-16 11:00:00,IN,web
1951,2025-10-30 21:00:00,US,web
1952,2025-11-05 06:00:00,DE,desktop
1953,2025-11-25 08:00:00,US,desktop
1954,2025-12-04 21:00:00,IN,web
1955,2025-12-25 20:00:00,BR,web
1956,2025-12-19 11:00:00,IN,web
1957,2025-11-28 22:00:00,CA,web
1958,2025-11-15 00:00:00,AU,desktop
1959,2025-11-27 10:00:00,CA,desktop
1960,2025-12-07 20:00:00,US,desktop
1961,2025-11-01 14:00:00,US,web
1962,2025-11-14 01:00:00,BR,desktop
1963,2025-12-11 19:00:00,SG,web
1964,2025-11-13 06:00:00,AU,desktop
1965,2025-11-23 20:00:00,AU,desktop
1966,2025-11-24 11:00:00,IN,desktop
1967,2025-11-04 21:00:00,IN,web
1968,2025-11-12 17:00:00,IN,web
1969,2025-11-11 02:00:00,US,web
1970,2025-10-28 06:00:00,US,desktop
1971,2025-10-28 10:00:00,SG,web
1972,2025-12-10 17:00:00,US,web
1973,2025-11-08 11:00:00,US,web
1974,2025-11-20 05:00:00,US,desktop
1975,2025-11-09 04:00:00,SG,web
1976,2025-12-20 00:00:00,BR,desktop
1977,2025-11-07 11:00:00,DE,desktop
1978,2025-11-15 10:00:00,SG,desktop
1979,2025-12-14 03:00:00,IN,web
1980,2025-12-11 17:00:00,DE,web
1981,2025-11-04 03:00:00,US,web
1982,2025-12-08 16:00:00,US,web
1983,2025-11-17 01:00:00,AU,web
1984,2025-11-18 23:00:00,CA,desktop
1985,2025-11-01 21:00:00,IN,web
1986,2025-10-30 01:00:00,IN,desktop
1987,2025-12-03 11:00:00,BR,web
1988,2025-11-19 05:00:00,US,desktop
1989,2025-11-16 09:00:00,US,desktop
1990,2025-12-03 22:00:00,US,desktop
